,weekday,hour,ADX_14_0060_BTC,ATRr_14_0060_BTC,BBB_5_2.0_0060_BTC,BBL_5_2.0_0060_BTC,BBM_5_2.0_0060_BTC,BBP_5_2.0_0060_BTC,BBU_5_2.0_0060_BTC,DMN_14_0060_BTC,DMP_14_0060_BTC,MACD_12_26_9_0060_BTC,MACDh_12_26_9_0060_BTC,MACDs_12_26_9_0060_BTC,RSI_14_0060_BTC,close_0060_BTC,high_0060_BTC,low_0060_BTC,open_0060_BTC,ADX_14_1440_BTC,ATRr_14_1440_BTC,BBB_5_2.0_1440_BTC,BBL_5_2.0_1440_BTC,BBM_5_2.0_1440_BTC,BBP_5_2.0_1440_BTC,BBU_5_2.0_1440_BTC,DMN_14_1440_BTC,DMP_14_1440_BTC,MACD_12_26_9_1440_BTC,MACDh_12_26_9_1440_BTC,MACDs_12_26_9_1440_BTC,RSI_14_1440_BTC,close_1440_BTC,high_1440_BTC,low_1440_BTC,open_1440_BTC
2021-12-21 15:00:00,1,15,43.52071996880609,457.3115702352919,0.9230479642175116,48533.71866614307,48758.752,0.2006176869652962,48983.78533385693,8.161724708227048,33.15021895679792,570.5461654871397,62.33226302803371,508.2139024591059,65.36842853164524,48624.01,48966.2,48520.0,48909.49,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 16:00:00,1,16,43.655287140243495,462.0486009327714,1.4571501745091984,48355.984663537514,48710.88,0.0880616480981728,49065.77533646248,11.439406513039764,30.4667583367145,528.9821710518881,16.61461487422571,512.3675561776624,60.6551797276468,48418.49,48788.87,48265.24,48624.01,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 17:00:00,1,17,43.780242370863945,455.14512943757353,1.3104556747304013,48355.60490352421,48674.534,0.5167059075477166,48993.46309647579,10.783421222459411,28.719661990608667,511.6647147729673,-0.5622731237561993,512.2269878967235,64.2568108358132,48685.19,48746.97,48381.57,48418.48,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 18:00:00,1,18,44.10169316503197,444.53619162060414,1.2867939531173525,48345.40287518028,48658.469999999994,0.4947295647827985,48971.537124819704,10.252143153066834,29.39307289126656,489.8712123917794,-17.884620403955296,507.7558327957347,63.55161360127736,48655.17,48876.94,48570.32,48685.18,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 19:00:00,1,19,43.67531043730967,432.9928922191324,0.922869498773357,48340.77879536814,48564.874,0.2247509151240951,48788.96920463185,12.550326892346373,28.021195849507155,450.1698505559034,-46.06878579186508,496.2386363477685,58.620571598858625,48441.51,48684.93,48402.0,48655.16,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 20:00:00,1,20,42.98798526429293,425.5233999177656,0.9193144447021804,48340.80192864025,48564.03,0.6248946865426711,48787.25807135975,13.025073596315146,26.47642246107145,428.15642062117695,-54.46577258127326,482.6221932024502,61.317623780635465,48619.79,48660.92,48332.5,48441.51,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 21:00:00,1,21,42.61623675607138,418.73458563792497,0.6970784814817163,48432.72453299725,48602.122,0.5201537842354239,48771.51946700274,12.290799007086742,27.21897805157983,405.1654265626712,-61.96541331182323,467.1308398744944,61.057037270989184,48608.95,48791.95,48461.47,48619.8,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 22:00:00,1,22,42.94585296211351,435.11854380664465,1.7606037681782405,48253.38601778697,48681.933999999994,0.9693943463721918,49110.481982213016,10.98314390976313,30.644006608569764,420.4509391770917,-37.343920557922274,457.7948597350139,67.56573232541606,49084.25,49177.0,48528.89,48608.94,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-21 23:00:00,1,23,43.421507506054354,428.6329335347415,2.6327061343776004,48165.99202381765,48808.484,0.8731066050418026,49450.97597618236,10.352948331625322,30.73426959554201,443.8824839413501,-11.129900634931118,455.0123845762812,69.88817968022342,49287.92,49287.93,48943.61,49084.24,39.36167810020443,2889.9157764326264,4.11514414354148,45874.95019577673,46838.69,0.5391547592354693,47802.42980422328,30.440688205278935,11.836985382681403,-2628.8049963288577,80.84786978827833,-2709.652866117136,37.781997826558175,46914.16,47537.57,45558.85,46681.24
2021-12-22 00:00:00,2,0,43.400569461678344,430.0105811394027,2.1573062589086307,48370.71648848749,48898.158,0.4921526844026105,49425.59951151252,11.303540784512473,28.447532836520548,425.4295633556176,-23.666256976530917,449.0958203321485,60.73512514634737,48889.88,49287.93,48840.01,49287.92,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 01:00:00,2,1,42.49839577882642,425.187682486588,2.1161437640942697,48385.5968324238,48903.026,0.2498246946410553,49420.4551675762,14.143056501795622,26.715197647907264,386.5199581861016,-50.060689716837544,436.5806479029391,55.87001578228148,48644.13,48992.5,48630.01,48887.59,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 02:00:00,2,2,41.53817049501003,412.4699908804031,1.8143890116367771,48500.987522119955,48945.014,0.3579769379945963,49389.04047788004,14.057454606110964,25.5718427904664,365.57140760387847,-56.80739223924854,422.378799843127,58.42073512886391,48818.89,48847.14,48600.0,48644.12,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 03:00:00,2,3,41.940926766805376,443.6264201032312,2.1933330368559325,48456.16908409394,48993.464,0.809919180454546,49530.75891590606,12.136597827684325,33.81513643597645,385.4857750097872,-29.514419866671915,415.0001948764591,64.78724883412524,49326.5,49576.13,48727.47,48818.9,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 04:00:00,2,4,42.31491473347249,433.73881866728584,2.126673839837352,48464.79717908678,48985.68,0.7527631834145955,49506.56282091322,11.526604390950988,32.11556530566046,390.51286314820754,-19.58986538260126,410.1027285308088,63.19624093975517,49249.0,49446.35,49141.15,49327.24,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 05:00:00,2,5,42.41453445231419,421.766045905337,2.3085334174676304,48503.78320217357,49070.183999999994,0.7138203202833715,49636.58479782642,12.012577948251456,30.668149082831988,395.058725784882,-12.035202196741466,407.09392798162344,63.97562494812645,49312.4,49347.9,49081.78,49249.0,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 06:00:00,2,6,41.820585940335384,421.4848997692417,1.6684100926528085,48724.452906293125,49134.333999999995,0.2932888310759896,49544.215093706865,14.004139646007577,28.49656260398485,366.3958121721953,-32.55849264754255,398.95430481973784,56.86686531253888,48964.88,49331.9,48914.07,49312.4,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 07:00:00,2,7,41.269062322069345,413.3945497857245,1.179080395857327,48892.05035164553,49181.998,0.284809429032784,49471.94564835447,13.258336060973484,26.978951448396348,347.12901874718955,-41.46022885803865,388.5892476052282,58.19592838467786,49057.21,49230.55,48922.33,48964.87,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 08:00:00,2,8,40.9034100316692,401.3135105153158,1.0415323629346953,48901.9838542522,49157.982,0.594606153998695,49413.98014574781,12.68192864571656,27.042158412155775,339.9808584427228,-38.886711330004346,378.8675697727272,60.3236093376462,49206.42,49300.0,49055.74,49057.22,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 09:00:00,2,9,41.02836066306269,403.75254547850744,1.052277384490251,48901.13535535187,49159.784,0.6898830750372407,49418.43264464813,11.704938317303755,29.116311049376343,334.6214638059755,-35.396884773401325,370.0183485793768,61.06154570054734,49258.01,49535.0,49099.54,49206.43,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 10:00:00,2,10,40.006879338044094,410.2495065157568,1.034061011602396,48831.78660847238,49085.574,0.2158566484885733,49339.36139152762,15.384658938427588,26.60840688540079,301.34853109848336,-54.93585398471481,356.2843850831982,54.37641794107219,48941.35,49325.0,48830.29,49260.22,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 11:00:00,2,11,39.05836096481254,401.46454176463146,0.9150001701547512,48884.756306818985,49109.432,0.4437811904742863,49334.10769318102,14.59835979991635,25.24846985365496,283.23887121542793,-58.436411094216226,341.67528230964416,56.68003617618327,49084.17,49150.0,48862.74,48941.35,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 12:00:00,2,12,38.3823913783204,397.29278878144385,1.001068748845686,48848.65371214747,49094.388,0.2713017564983516,49340.12228785252,13.697959919530184,25.21381745597078,257.67148673479096,-67.20303645988258,324.87452319467354,54.55758448392313,48981.99,49234.69,48891.63,49084.17,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 13:00:00,2,13,36.28394933316616,412.6018752970552,1.827678431409093,48521.2821031847,48968.778,0.0637859444316504,49416.2738968153,18.8196480450761,22.544126135785003,202.50602611053185,-97.8947976673134,300.40082377784523,47.06104660120837,48578.37,49123.62,48512.0,48981.98,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 14:00:00,2,14,34.03145006653765,409.49316991869375,1.7809123903210098,48394.37357726217,48829.176,0.1904617063710509,49263.978422737826,19.180206003646756,21.09275253449576,155.51204954041168,-115.91101938994684,271.4230689303585,46.74621867110098,48560.0,48790.95,48421.87,48578.36,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 15:00:00,2,15,32.40970129936674,410.87294349592975,1.7216339729999497,48381.82081733456,48801.916000000005,0.503730107043972,49222.011182665454,17.75038196912653,22.285199162768496,136.4693379878663,-107.96298475399377,244.43232274186008,51.41539801804733,48805.05,48949.99,48521.18,48560.0,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 16:00:00,2,16,30.90379172985089,401.711304674792,1.3654068003933764,48428.0454183062,48760.938,0.6777480282045608,49093.8305816938,16.858406031268803,21.16534374455099,125.9161099852936,-94.8129702052532,220.7290801905468,52.76638367970262,48879.28,48906.76,48624.15,48805.04,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 17:00:00,2,17,30.429192165428713,407.8740686265923,1.4007498939328922,48422.60818033635,48764.14,0.8423692706441186,49105.67181966364,15.417706877150655,25.294160826584577,125.68351129398798,-76.03645511724707,201.71996641123505,54.92519676057755,48998.0,49245.81,48757.82,48879.28,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 18:00:00,2,18,29.716785211421236,408.0509208675499,1.2275280966092967,48489.43139498951,48788.880000000005,0.3550502514497239,49088.3286050105,15.503540699402643,23.477255427844955,100.46203355813486,-81.00634628248017,181.46837984061503,48.92279705767582,48702.07,49100.0,48689.65,48998.0,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 19:00:00,2,19,28.42062432752265,401.8644265198675,1.187777552725584,48502.3132893705,48792.084,0.1271810916800001,49081.85471062951,17.544659388009542,22.135913052030897,69.50147939404997,-89.57352035725205,159.07499975130202,46.5874021781402,48576.02,48846.42,48524.98,48702.07,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 20:00:00,2,20,27.517632382273455,404.8733960541625,1.275400096272421,48506.16295755711,48817.471999999994,0.6839297681515554,49128.781042442875,16.17039322452677,22.22939482562678,72.84906254875386,-68.98074976203853,141.8298123107924,53.35874094797588,48931.99,48950.0,48506.01,48576.02,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 21:00:00,2,21,27.20845627293923,396.27672490743646,1.3711447775571692,48501.674550045725,48836.484,0.7058723253164275,49171.29344995427,15.341102552654377,24.60405081656879,78.01997171498806,-51.04787247664348,129.06784419163154,54.1042079250238,48974.34,49144.99,48860.47,48931.99,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 22:00:00,2,22,26.820967703494844,389.6319588426195,1.4585078946768566,48490.43586214733,48846.651999999995,0.7837996071975114,49202.86813785266,14.923640949758164,23.23624383124868,87.12515728153085,-33.55414952808056,120.6793068096114,55.453057704047666,49048.84,49139.97,48836.72,48974.33,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-22 23:00:00,2,23,26.24938446014391,382.94110463957526,1.366831078977958,48567.478319808826,48901.68,0.6130006287772001,49235.881680191174,14.999407771263114,21.953502990317208,87.55189631762914,-26.501928393585818,114.05382471121496,53.81540908429494,48977.21,49084.45,48788.49,49048.83,38.65072399104724,2876.27607811601,7.988443778242109,45209.30332339131,47090.19,0.9784153193229324,48971.076676608696,28.400396283978935,15.4922933953941,-2372.398366082729,269.8036000275256,-2642.2019661102545,44.49394914712982,48889.88,49328.96,46630.0,46914.17
2021-12-23 00:00:00,3,0,24.76274118641549,387.0803114510341,1.328089790237038,48579.362767322746,48904.10799999999,0.0135448218973565,49228.85323267724,18.0877131864864,20.167406327859503,55.85316597477504,-46.56052698915194,102.41369296392698,45.88865000927911,48588.16,48995.89,48555.0,48977.21,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 01:00:00,3,1,24.47280455458255,413.19671777596017,2.393020041958251,48192.10374204628,48775.71,0.0838718370644013,49359.31625795372,26.70401683334464,17.54323107532208,6.59663176342292,-76.65364896040325,83.25028072382617,40.91474481768693,48290.0,48673.13,47920.42,48588.17,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 02:00:00,3,2,24.203577682166245,413.733380791963,2.4077845303546583,48088.67941276941,48674.67,0.3246302888828469,49260.66058723059,24.76442284021878,16.269012824709492,-17.779474889503035,-80.82380449066336,63.04432960116033,44.78697892409056,48469.14,48490.22,48069.51,48289.99,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 03:00:00,3,3,23.10323937767391,413.51099644968,2.0017714102597735,48050.19229431759,48535.982,0.3141356250578335,49021.77170568242,23.007902389396847,19.286486207504197,-45.74822540230525,-87.03404400277248,41.285818600467216,42.866092341814365,48355.4,48731.71,48321.09,48469.13,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 04:00:00,3,4,22.38952149814608,408.74235384613144,0.8998573679057921,48227.392420317185,48445.362,0.6806398858835981,48663.33157968282,23.58563444539877,18.117816186694537,-53.681369246784016,-75.97375027780099,22.29238103101697,46.52943081103158,48524.11,48555.0,48208.25,48355.39,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 05:00:00,3,5,21.61989490889767,400.2036142856932,0.6981907250065813,48231.24910446624,48400.212,0.3881352030557423,48569.17489553376,22.368224600201472,17.712902223578652,-72.18418713922438,-75.58125453619307,3.3970673969687,43.64118887765535,48362.41,48584.71,48295.51,48524.11,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 06:00:00,3,6,21.18173637424205,397.8390704081437,0.5479651257705433,48286.45606505681,48419.116,0.3696064489447412,48551.775934943194,22.60874266191995,16.5454512741991,-84.09432438099611,-69.99311342237185,-14.101210958624264,44.15166969710266,48384.52,48567.1,48200.0,48362.41,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 07:00:00,3,7,20.774874877776114,386.1248510932765,0.547691902384764,48286.47833172307,48419.072,0.6879727767086498,48551.665668276924,21.63074138126565,15.82973378485704,-85.73452507605543,-57.30665129394494,-28.4278737821105,46.15655188384648,48468.92,48499.55,48265.71,48384.53,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 08:00:00,3,8,21.06582690129199,392.01236172947125,1.1187157182705925,48103.3287214568,48373.912,0.0485456431096507,48644.49527854319,24.05247917457174,14.478278268036718,-113.11081308413122,-67.74635144161658,-45.36446164251465,39.94756588638844,48129.6,48500.0,48031.45,48468.93,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 09:00:00,3,9,21.33599663741388,385.6543358916519,0.9313199336888246,48111.98361586444,48337.07,0.5062864753256184,48562.15638413556,22.702658046531695,13.665759701364394,-116.49439128893572,-56.90394371713686,-59.59044757179887,44.89513388948255,48339.9,48363.0,48060.0,48129.61,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 10:00:00,3,10,21.293742352562283,377.8197404708197,0.9378963679447544,48113.28656041532,48339.976,0.5815300440720167,48566.665439584685,21.518183042413533,14.1243420121835,-114.86301362843368,-44.21805284530785,-70.64496078312584,45.74301162130526,48376.94,48424.97,48149.0,48339.91,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 11:00:00,3,11,21.132932969697237,367.8597590086181,0.9836972156412354,48112.16930632542,48349.978,0.6777731475950728,48587.78669367457,20.52216983978232,13.956583855963324,-107.68181445136725,-29.629482934593113,-78.05233151677413,47.105750116808366,48434.53,48450.0,48211.62,48376.94,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 12:00:00,3,12,20.534887889517083,364.00406193657375,0.8598517265336486,48119.377091768765,48327.148,0.5664722511807433,48534.91890823124,19.258153594029302,14.899530056250432,-107.19099669780552,-23.310932144825117,-83.88006455298041,45.40483858086759,48354.77,48541.86,48227.98,48434.53,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 13:00:00,3,13,19.40606664431762,374.7644860839609,0.8376021963333996,48221.811184785016,48424.614,0.9741452918100032,48627.41681521499,17.36911792435302,19.09434681523294,-84.67185462082125,-0.6334320542726601,-84.03842256654859,51.59199320942584,48616.93,48838.63,48323.98,48354.76,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 14:00:00,3,14,18.437302576277727,367.65130850653514,0.943184970191367,48251.00171754966,48479.628,0.7959895917246367,48708.25428245035,16.440514077673406,18.48111390296279,-66.22008399503102,14.254670857214066,-80.47475485224508,51.54496078617027,48614.97,48859.61,48584.43,48616.94,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 15:00:00,3,15,17.21175954552285,358.24764361321115,0.8970826328589313,48306.43542587023,48524.086,0.6726253199663184,48741.73657412976,18.068087075450347,17.611495406441065,-52.26453625123395,22.56817488080891,-74.83271113204286,51.14175752362165,48599.23,48700.0,48464.0,48614.96,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
2021-12-23 16:00:00,3,16,16.488665405250966,352.0520976408391,1.213787073119892,48306.08939312547,48601.046,0.8700273106492189,48896.00260687453,17.072766383929068,19.67780948536863,-23.177260540265703,41.32436047342172,-64.50162101368743,56.29063247269902,48819.33,48849.66,48578.15,48599.24,37.85340983044551,2753.2749296791517,8.009778696764899,45675.99229069015,47581.58200000001,0.764111942639673,49487.17170930987,27.549943063930357,15.669611202628868,-2168.542933655335,378.9272259639356,-2547.470159619271,43.71831040776372,48588.16,49576.13,48421.87,48887.59
